Enrollment,Employ_Status,Place_of_work,Hours_work_per_week,Race,Gender,Pronouns,total_income,academic_level,College,mode_of_transport,reliability_of_transport,independent_stay,have_dependents,head_of_houshold,place_of_stay,permanent_address_past12,experience_of_homelessness,any_benefit_support,federal_Aid_past6,food_security_past12,not_enough_money_for_food,eat_less_cause_not_enough_money,go_hungry_because_not_enough_money_past12,expenditure_change,income_change,financial_aid_change,debt_change,Age,night_elsewhere_no_permanent_add
1,3,2,1,1,1,2,3,2,6,3,2,2,2,2,2,1,2,0,1,1,2,2,2,3,2,2,2,18,NA
2,3,2,2,1,1,2,1,4,5,3,3,2,2,2,2,1,2,0,4,1,2,2,2,3,1,2,3,31,NA
1,3,2,2,8,2,1,4,2,3,2,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,19,NA
1,2,2,2,1,1,2,1,2,5,1,2,2,2,2,2,1,2,1,1,1,2,2,2,3,1,1,3,20,NA
1,2,2,1,1,1,2,4,3,3,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,20,NA
1,3,2,2,8,1,2,2,4,5,2,3,2,1,2,2,1,1,1,4,2,2,1,2,2,2,2,3,23,NA
1,3,2,1,1,1,2,1,1,6,2,3,2,2,2,2,1,2,0,4,2,1,1,2,1,1,2,3,18,NA
1,2,2,1,1,1,2,2,3,2,2,3,2,2,2,2,1,2,1,3,2,1,1,1,2,2,1,1,22,NA
1,2,2,1,1,1,2,1,3,5,1,4,2,2,2,2,1,2,0,4,1,2,2,2,3,1,2,3,21,NA
1,2,2,1,8,1,2,1,4,2,1,1,1,2,1,1,1,2,1,4,1,2,2,2,3,1,2,3,29,NA
1,3,2,2,1,1,2,1,2,7,1,4,2,2,2,2,1,2,1,4,2,2,1,2,2,2,2,3,19,NA
1,3,2,2,1,1,2,3,2,7,5,3,2,2,2,1,1,1,0,4,1,2,2,2,1,1,1,3,19,NA
1,3,2,2,1,1,2,1,4,6,1,1,2,1,1,2,1,2,1,1,2,2,2,2,3,2,2,3,40,NA
1,3,2,2,8,1,2,3,4,7,1,4,2,2,2,2,1,1,0,4,2,1,1,2,3,2,2,2,20,NA
1,2,2,1,1,2,1,2,4,1,1,3,2,2,2,2,1,2,0,0,2,1,1,2,3,1,1,3,22,NA
1,3,2,2,1,1,2,1,4,6,1,4,2,2,2,2,1,2,0,1,1,2,2,2,3,2,1,3,21,NA
1,3,2,2,1,1,2,3,4,4,1,4,2,2,2,2,1,2,0,4,2,2,2,2,2,2,2,2,24,NA
1,3,2,1,1,2,1,2,1,6,2,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,3,19,NA
2,3,2,2,8,1,2,1,3,5,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,25,NA
1,2,1,1,1,2,1,1,4,3,2,4,2,2,2,2,1,2,0,0,1,2,2,2,2,1,2,2,21,NA
1,2,2,1,8,1,2,2,1,6,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,3,2,2,18,NA
1,3,2,2,4,2,1,1,3,2,1,3,1,2,1,4,1,2,0,4,1,2,2,2,1,1,2,2,51,NA
1,3,2,2,6,1,2,1,2,5,5,4,2,2,2,1,2,2,0,1,2,1,1,1,2,1,2,2,18,2
2,2,2,2,1,2,1,1,5,3,1,4,2,2,2,2,1,1,0,3,1,1,1,1,3,1,1,3,28,NA
1,2,2,2,1,2,1,3,5,1,1,3,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,3,22,NA
1,3,2,2,1,1,2,1,3,1,0,3,2,1,2,2,1,2,1,4,2,2,2,2,2,1,2,3,28,NA
1,2,2,1,1,2,1,4,1,1,1,4,2,2,2,2,1,2,0,4,1,2,2,2,1,1,1,2,19,NA
1,1,2,2,1,1,2,2,5,7,1,1,2,1,1,2,1,2,0,3,1,2,2,2,2,2,1,3,36,NA
1,2,2,1,1,1,2,1,3,5,2,4,2,2,2,2,1,2,0,4,1,2,1,1,2,1,2,2,18,NA
1,2,2,1,1,1,2,1,3,2,1,3,2,2,2,2,1,1,0,4,2,1,1,2,3,1,1,3,22,NA
1,3,2,2,1,1,2,3,4,3,2,3,2,2,2,2,1,2,0,4,1,2,2,2,1,1,2,2,22,NA
2,2,2,2,1,2,1,3,4,3,3,4,2,2,2,2,1,2,0,1,1,2,2,2,2,1,1,2,22,NA
1,3,2,2,1,2,1,1,4,1,1,3,2,2,2,2,1,2,0,0,1,1,1,2,1,1,2,3,21,NA
1,3,2,2,1,1,2,1,5,2,1,1,2,1,1,2,1,2,1,3,1,2,2,2,2,1,2,3,31,NA
1,2,2,1,1,2,1,3,2,6,1,4,2,1,2,2,1,1,0,4,2,1,1,1,2,2,2,3,21,NA
1,2,2,1,8,1,2,1,4,6,2,2,2,2,1,3,1,1,0,4,3,1,1,1,1,1,2,3,21,NA
1,3,2,1,1,1,2,3,1,3,2,2,2,2,2,2,1,2,0,0,1,2,2,2,2,1,2,2,18,NA
1,2,1,1,8,1,2,4,4,4,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,21,NA
2,3,2,2,1,1,2,3,3,5,1,4,2,1,2,2,1,2,1,0,2,2,2,2,2,2,2,2,43,NA
1,3,2,2,1,2,1,2,4,3,1,3,2,2,2,2,1,2,0,1,1,2,2,2,2,1,2,3,26,NA
1,3,2,2,1,2,1,2,1,6,2,1,2,2,2,2,1,2,0,1,1,2,2,2,2,1,3,2,18,NA
2,1,2,2,1,1,2,1,4,2,1,3,2,2,2,2,1,1,0,1,2,1,1,2,1,1,2,3,23,NA
1,3,2,1,1,1,2,1,1,6,3,3,1,2,2,3,1,2,0,1,1,2,2,2,3,1,2,2,18,NA
1,3,2,1,1,1,2,1,3,5,3,4,2,2,2,2,1,2,1,4,1,2,2,2,2,1,2,2,19,NA
1,3,2,2,8,1,2,1,5,4,6,3,2,1,1,2,1,2,1,3,1,2,2,2,3,1,3,3,39,NA
1,1,2,2,3,1,2,2,6,6,5,3,2,2,1,3,2,2,0,3,1,2,2,2,1,1,2,2,29,3
1,2,2,1,1,2,1,3,4,5,2,3,2,2,2,2,1,2,0,4,1,1,2,2,2,1,1,3,21,NA
1,1,1,2,1,1,2,1,6,6,1,4,1,2,1,3,1,2,0,1,1,2,2,2,1,2,2,3,30,NA
1,2,2,2,1,1,2,3,4,2,5,4,2,2,2,2,1,2,1,4,1,2,2,2,2,1,2,2,22,NA
1,3,2,2,1,1,2,1,3,5,2,3,2,2,2,2,1,2,0,0,2,1,1,1,2,1,1,2,22,NA
1,3,2,2,8,1,2,2,4,6,1,3,2,2,2,2,1,1,0,4,1,1,1,2,2,1,3,3,21,NA
1,1,2,2,1,1,2,3,2,9,6,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,18,NA
1,3,2,2,1,2,1,3,4,3,1,3,2,2,2,2,1,2,0,0,1,2,2,2,3,1,2,2,21,NA
1,3,2,2,1,1,2,1,1,3,1,2,2,2,2,2,1,2,0,0,1,1,1,2,2,1,2,3,19,NA
1,3,2,2,1,2,1,2,2,3,5,4,2,2,2,3,1,2,0,0,2,1,2,2,2,2,2,2,19,NA
1,2,2,2,1,1,2,1,4,5,2,3,2,2,2,2,1,2,0,1,3,1,1,1,2,1,2,3,21,NA
1,3,2,2,1,1,2,1,1,7,0,4,2,2,2,2,1,2,0,1,2,2,2,2,1,1,2,2,19,NA
1,3,2,2,8,1,2,1,2,2,1,4,2,1,2,2,1,2,0,4,1,2,2,2,2,2,2,3,19,NA
2,2,2,2,1,1,2,2,4,5,1,3,2,1,2,2,1,1,0,3,2,1,1,1,3,1,1,3,35,NA
1,1,2,2,1,2,1,1,1,1,1,4,2,1,1,2,1,2,0,4,3,1,1,1,1,1,1,3,27,NA
1,3,2,2,1,2,1,2,1,1,0,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,3,18,NA
1,2,1,1,1,2,1,1,4,1,3,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,22,NA
1,1,2,2,1,1,2,1,4,5,0,1,2,1,2,2,1,2,0,3,2,2,2,2,3,2,2,3,36,NA
2,1,2,2,1,1,2,3,4,3,1,4,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,3,25,NA
1,2,1,2,1,2,1,2,5,3,1,3,2,2,2,2,1,2,0,5,1,2,2,2,2,2,2,3,23,NA
1,3,2,2,1,2,1,2,3,3,5,4,1,2,1,3,1,2,0,1,1,2,2,2,2,2,2,2,23,NA
1,2,2,1,1,1,2,4,4,3,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,22,NA
1,2,1,1,1,2,1,1,4,6,1,3,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,22,NA
1,3,2,2,1,1,2,2,3,2,2,3,2,2,2,2,1,2,0,1,3,1,2,1,3,1,2,3,22,NA
1,3,2,2,1,1,2,1,4,6,2,4,2,2,2,2,1,2,0,4,2,1,2,2,3,3,2,2,22,NA
1,3,2,2,1,1,2,3,4,6,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,1,2,2,23,NA
1,2,2,2,1,1,2,2,1,7,2,3,2,2,2,2,1,2,0,3,1,2,2,2,2,2,2,2,18,NA
1,3,2,2,8,2,1,3,2,1,3,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,20,NA
1,2,2,1,1,2,1,1,2,6,1,4,1,2,1,1,2,2,0,1,1,1,1,1,2,1,1,3,18,2
1,2,2,1,1,1,2,3,4,6,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,21,NA
1,3,2,2,1,1,2,3,3,3,5,3,2,2,2,2,1,2,0,1,1,2,2,2,3,1,2,2,21,NA
1,3,2,2,1,1,2,3,4,1,1,4,2,2,2,2,1,1,1,5,1,2,2,2,2,1,2,2,25,NA
1,1,2,2,1,1,2,1,2,2,2,3,2,2,2,2,1,2,1,4,2,2,1,1,1,1,2,3,20,NA
1,2,2,1,1,2,1,1,4,5,3,3,2,2,2,2,1,2,1,1,1,2,2,2,3,2,2,2,21,NA
1,3,2,2,8,1,2,3,2,5,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,19,NA
1,2,2,2,1,1,2,2,5,7,1,4,2,1,1,2,1,1,0,1,1,2,2,2,3,1,1,3,28,NA
1,1,2,2,1,1,2,1,3,5,1,3,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,20,NA
1,2,2,1,1,1,2,3,4,5,1,4,2,2,2,2,1,1,1,4,1,1,1,1,2,2,1,2,22,NA
1,3,2,2,1,1,2,1,3,5,1,3,2,1,1,3,2,2,1,3,2,1,1,1,3,2,1,3,29,1
1,3,2,2,1,1,2,2,3,5,2,4,2,2,2,2,1,2,0,0,1,2,2,2,2,3,2,3,18,NA
1,3,2,2,1,1,2,2,4,5,1,3,2,1,2,2,1,2,0,4,2,2,2,2,3,1,2,3,27,NA
1,3,2,2,1,1,2,3,1,7,0,3,2,2,2,2,1,2,0,0,1,2,2,2,1,1,2,2,18,NA
2,2,2,1,1,2,1,2,3,2,1,1,2,2,2,2,1,2,0,4,1,2,2,2,2,1,1,3,20,NA
1,2,2,1,1,1,2,1,1,1,2,3,2,2,2,2,1,1,0,1,2,1,1,2,2,1,1,2,18,NA
1,1,2,2,1,1,2,4,3,1,1,4,2,2,2,2,1,2,1,3,3,2,2,2,2,1,2,3,23,NA
1,3,2,2,1,1,2,2,1,5,0,3,2,2,2,2,1,2,0,1,1,2,2,2,2,1,3,2,18,NA
1,3,2,2,8,1,2,4,4,2,1,4,2,2,2,2,1,2,0,0,1,2,2,2,1,2,2,2,23,NA
2,2,2,2,1,2,1,1,4,3,5,3,2,1,2,2,1,2,0,4,1,1,1,2,3,2,1,2,24,NA
1,3,2,2,1,1,2,1,2,5,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,2,3,2,23,NA
2,1,2,2,1,1,2,2,4,4,1,4,1,2,1,3,1,2,1,1,3,2,1,2,3,1,1,3,26,NA
1,2,2,1,1,1,2,3,4,4,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,23,NA
1,3,2,2,1,2,1,3,3,7,1,4,2,2,2,2,2,2,0,4,1,2,2,2,2,2,3,3,20,1
2,1,2,2,1,1,2,3,5,3,1,4,2,2,1,2,1,2,0,0,2,2,1,2,3,2,2,2,30,NA
1,3,2,2,1,2,1,3,3,1,1,2,2,2,2,2,1,1,0,0,1,2,1,2,1,1,2,3,21,NA
1,1,2,2,1,2,1,3,5,1,1,3,1,2,1,2,1,2,0,3,1,1,1,2,3,2,2,3,48,NA
1,2,1,1,1,1,2,2,3,1,1,3,2,2,2,2,1,2,0,4,1,2,2,2,1,1,2,3,21,NA
1,2,2,1,1,1,2,2,4,4,2,3,2,2,2,2,1,2,1,4,2,2,1,2,1,1,2,3,21,NA
1,3,2,2,1,3,3,3,5,3,1,3,2,2,2,2,1,2,0,1,1,2,2,2,2,1,1,2,21,NA
1,3,2,2,1,1,2,3,4,5,1,4,2,2,2,2,1,1,1,4,2,2,2,2,2,1,2,3,22,NA
1,3,2,2,1,1,2,1,3,6,1,3,2,1,2,2,1,2,1,1,3,1,1,1,3,1,2,2,22,NA
1,2,2,2,1,1,2,1,3,5,2,3,2,2,2,2,1,1,0,4,1,2,1,1,1,1,2,3,19,NA
2,3,2,2,1,2,1,2,2,6,1,3,2,2,2,2,1,2,0,4,1,2,2,2,2,1,1,3,20,NA
1,1,2,2,1,1,2,3,4,5,1,4,2,1,2,3,1,2,1,1,1,2,2,2,1,1,2,2,28,NA
1,3,2,2,1,1,2,3,2,2,1,3,2,2,2,2,1,2,0,4,1,2,2,2,3,1,1,3,20,NA
2,3,2,2,1,1,2,2,2,5,3,3,2,2,2,2,1,2,0,1,1,2,2,2,2,1,1,2,21,NA
1,2,1,1,7,1,2,1,5,5,2,3,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,20,NA
1,3,2,2,1,1,2,1,2,5,1,3,2,2,2,2,1,2,1,1,2,2,2,2,3,1,2,2,19,NA
1,1,2,2,1,1,2,3,4,1,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,1,2,22,NA
2,1,2,2,1,1,2,1,4,2,1,2,2,2,2,2,1,1,1,4,2,1,1,2,1,2,1,3,27,NA
1,3,2,2,1,1,2,2,2,5,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,20,NA
1,1,2,2,1,1,2,2,5,2,1,4,2,1,1,2,1,2,0,3,2,2,2,2,1,2,3,3,50,NA
2,3,2,2,1,1,2,1,4,5,1,4,2,1,1,2,1,2,1,4,1,2,2,2,2,1,1,3,34,NA
1,2,2,2,1,1,2,1,2,7,6,3,2,2,1,3,1,2,1,4,1,2,2,2,1,1,2,2,20,NA
1,2,2,2,1,1,2,2,3,4,1,3,2,2,2,2,1,1,1,4,1,1,1,2,1,1,2,2,25,NA
2,1,2,2,1,2,1,1,4,1,1,3,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,27,NA
1,3,2,2,1,1,2,1,4,1,1,4,2,1,1,2,1,2,0,1,2,2,2,2,3,1,1,2,21,NA
1,3,2,2,1,1,2,1,2,7,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,19,NA
1,3,2,2,1,1,2,1,2,3,3,3,2,2,2,2,1,2,1,1,1,2,2,2,3,3,2,2,19,NA
1,3,2,2,1,2,1,1,4,6,1,2,2,2,2,2,1,2,0,0,1,2,2,2,3,1,1,3,29,NA
1,1,1,2,1,1,2,2,5,2,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,24,NA
1,3,2,2,1,1,2,3,1,6,1,4,2,2,2,2,1,2,0,3,1,2,2,2,2,2,2,2,19,NA
2,2,2,1,1,2,1,1,4,3,1,3,2,2,2,2,1,2,0,1,1,2,2,2,3,1,2,3,27,NA
1,2,2,2,1,1,2,1,3,1,1,3,2,2,2,2,1,2,0,4,1,2,2,2,3,3,3,3,21,NA
1,3,2,2,1,1,2,1,2,6,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,1,2,2,19,NA
2,3,2,2,1,1,2,3,3,5,1,3,2,2,2,2,1,2,0,3,1,2,2,2,2,1,2,3,19,NA
1,3,2,2,1,2,1,2,3,5,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,1,2,2,20,NA
1,2,2,2,1,1,2,1,3,1,1,3,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,22,NA
1,2,2,2,1,1,2,1,4,1,1,3,2,2,2,3,2,2,0,4,2,1,1,1,1,1,2,2,23,2
2,3,2,2,1,1,2,1,2,1,1,3,2,1,2,2,1,2,0,0,1,2,2,2,2,2,2,3,33,NA
1,1,2,2,1,1,2,4,6,2,1,4,2,1,2,2,1,2,0,3,1,2,2,2,2,2,2,3,61,NA
1,3,2,2,8,1,3,3,4,6,3,4,2,2,2,2,1,1,0,4,1,2,2,2,3,2,3,3,22,NA
1,2,2,2,1,2,1,4,4,5,1,3,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,3,23,NA
1,3,2,2,1,2,1,3,4,5,0,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,23,NA
1,1,2,2,1,1,2,4,5,7,1,4,2,2,2,2,1,2,0,0,1,2,2,2,3,2,2,3,36,NA
1,2,2,2,1,2,1,1,4,4,1,3,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,22,NA
2,1,2,2,8,2,1,2,4,7,0,4,2,1,1,2,1,1,1,0,1,2,2,2,2,2,2,2,40,NA
1,3,2,2,1,2,1,1,1,6,4,1,2,2,2,2,2,1,0,0,2,1,1,1,2,1,1,2,19,1
1,2,2,1,1,1,2,1,2,6,0,2,2,2,2,2,1,1,0,4,2,1,1,1,1,2,2,2,19,NA
2,1,2,2,8,2,1,2,4,5,1,3,2,1,1,2,1,2,0,4,2,1,1,1,3,2,2,3,35,NA
1,2,1,2,6,2,1,1,6,5,4,4,1,2,1,3,1,1,0,4,2,1,1,1,3,1,2,2,24,NA
1,3,2,2,1,1,2,3,5,4,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,22,NA
1,3,2,2,1,1,2,4,1,4,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,18,NA
1,2,2,2,1,1,2,3,3,5,1,4,2,2,2,2,1,2,1,3,1,1,1,2,3,1,3,2,20,NA
1,2,1,2,8,1,2,1,5,4,1,4,2,2,1,3,1,2,0,4,1,1,2,2,3,2,3,2,28,NA
1,2,2,1,1,1,2,2,1,6,0,3,2,2,2,2,1,2,1,4,2,1,1,2,2,1,2,2,18,NA
1,3,2,2,1,1,2,3,1,4,1,3,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,3,18,NA
2,3,2,2,1,2,1,4,4,6,1,3,2,2,1,2,1,2,0,0,1,2,2,2,1,2,2,2,59,NA
1,3,2,2,8,2,1,1,5,2,3,3,2,2,1,3,1,2,0,0,1,1,1,2,1,1,1,2,40,NA
1,1,2,2,1,2,1,1,5,3,1,1,2,2,1,3,1,2,0,3,2,1,2,2,2,1,1,1,29,NA
1,3,2,2,1,1,2,1,4,1,1,3,2,2,2,2,1,2,0,4,1,2,2,2,1,1,1,3,21,NA
1,2,2,1,8,1,2,4,4,3,1,4,2,2,2,2,1,2,0,4,1,2,2,2,1,2,3,2,21,NA
1,2,2,1,1,1,2,1,3,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,3,3,2,3,22,NA
2,3,2,2,1,1,2,2,3,1,2,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,1,3,20,NA
1,3,2,2,1,1,2,2,4,4,1,4,2,1,2,2,1,2,1,0,2,2,2,2,2,2,2,2,23,NA
1,3,2,2,1,1,2,1,3,3,1,3,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,23,1
1,2,2,2,1,1,2,1,3,1,2,2,2,2,2,2,1,2,1,4,2,1,1,1,2,2,2,3,20,NA
1,3,2,2,1,1,2,3,4,5,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,1,2,3,22,NA
1,2,2,1,8,2,1,4,5,6,1,3,2,2,2,2,1,2,0,0,2,1,1,2,2,2,1,3,23,NA
2,2,2,2,1,1,2,4,4,4,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,1,1,22,NA
1,3,2,1,8,1,2,2,2,5,3,4,2,2,2,2,1,2,0,1,1,2,2,2,3,2,2,2,19,NA
1,3,2,2,1,1,2,1,2,3,1,4,2,2,2,2,1,2,0,1,2,1,2,1,2,2,1,2,19,NA
1,2,2,1,1,2,1,1,5,3,1,4,2,2,2,2,1,2,0,3,1,1,1,2,2,2,2,3,24,NA
1,2,2,1,1,2,1,1,4,5,1,3,2,2,2,2,1,1,0,4,1,2,2,2,3,1,2,2,23,NA
2,3,2,2,1,1,2,2,1,5,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,2,2,2,19,NA
1,3,2,2,1,2,1,4,1,6,2,4,2,2,2,2,1,2,1,3,1,2,2,2,2,2,3,2,18,NA
1,3,2,2,8,2,1,2,4,1,2,3,2,2,2,2,1,2,0,1,3,2,1,1,3,1,2,3,24,NA
1,3,2,2,1,1,2,1,1,2,1,3,2,2,2,3,1,2,0,1,1,2,2,2,3,1,2,3,18,NA
1,2,2,1,8,2,1,1,3,6,1,3,2,2,2,2,1,2,0,4,2,2,2,2,1,2,2,3,20,NA
1,3,2,2,1,1,2,1,3,5,1,3,2,2,2,2,1,2,0,1,2,2,2,2,1,1,2,3,20,NA
2,3,2,2,1,1,2,1,4,5,1,4,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,20,NA
2,3,2,2,1,2,1,3,4,4,1,3,2,2,2,2,1,2,0,1,2,2,2,2,2,2,2,2,22,NA
1,2,2,1,1,1,2,1,4,5,1,4,2,2,2,2,1,2,1,0,1,1,2,2,2,1,2,2,24,NA
1,2,1,1,1,1,2,1,4,2,1,3,2,1,1,2,1,2,1,4,2,1,1,1,2,1,1,3,31,NA
1,2,2,1,1,1,2,1,5,5,3,4,2,2,2,3,1,1,0,0,1,2,2,2,2,2,2,2,26,NA
1,3,2,1,1,1,2,1,4,6,3,3,2,2,2,2,1,2,0,1,1,2,2,2,1,2,2,2,21,NA
1,3,2,2,1,1,2,1,3,6,1,3,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,21,NA
1,3,2,2,1,1,2,1,3,7,1,4,2,1,2,2,1,2,1,3,1,2,2,2,1,1,1,3,29,NA
1,3,2,2,1,1,2,3,3,5,2,2,2,2,2,3,1,1,1,4,2,2,1,2,3,2,1,3,20,NA
1,3,2,2,8,2,1,2,4,1,1,3,2,2,2,3,1,1,0,4,1,2,2,2,3,1,2,3,22,NA
2,1,2,2,1,1,2,1,2,5,1,4,1,2,1,3,1,2,0,3,1,2,2,2,2,1,2,3,33,NA
2,3,2,2,1,1,2,2,3,5,1,4,2,2,2,2,1,2,0,0,1,2,2,2,1,2,2,2,24,NA
1,2,2,2,1,1,2,4,3,4,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,3,18,NA
1,3,2,2,8,1,3,3,3,6,2,4,2,2,2,2,1,2,0,1,1,2,2,2,1,2,2,2,18,NA
1,2,2,1,1,1,2,4,3,6,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,19,NA
2,1,1,2,1,1,2,2,5,5,1,3,2,1,1,2,1,1,0,1,1,2,2,2,2,2,1,2,60,NA
1,3,2,2,1,1,2,1,4,2,1,4,2,2,2,2,1,2,0,0,1,2,2,2,1,2,2,2,21,NA
1,1,2,2,1,2,1,1,1,3,1,4,2,2,2,2,1,2,0,4,2,1,2,2,3,2,2,3,20,NA
2,2,2,1,1,1,2,1,4,6,5,4,2,2,2,2,1,2,0,3,2,1,1,2,2,1,1,2,23,NA
1,3,2,2,1,2,1,3,3,6,1,4,2,2,2,2,1,1,0,4,3,1,1,1,2,1,1,3,19,NA
1,3,2,2,8,1,2,1,2,2,1,4,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,21,NA
1,2,2,1,1,1,2,1,2,5,3,3,2,2,2,2,1,2,0,1,2,1,2,2,3,1,2,3,19,NA
1,2,2,1,6,1,2,3,3,7,0,4,2,2,2,2,1,1,0,4,1,2,2,2,2,2,2,2,20,NA
2,1,2,2,1,1,2,1,2,7,1,3,2,1,1,2,1,2,0,1,1,2,2,2,1,2,2,2,25,NA
1,2,2,2,1,2,1,3,5,4,5,4,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,3,38,NA
1,3,2,2,8,1,2,3,2,4,1,3,2,2,2,2,1,2,0,4,1,2,2,2,3,1,2,3,20,NA
1,2,2,1,1,2,1,1,5,5,5,4,2,2,1,3,2,2,0,3,2,1,1,1,3,1,2,2,27,1
1,3,2,2,7,2,1,1,6,4,1,3,2,1,1,3,1,2,1,3,2,2,2,2,2,2,2,2,35,NA
1,3,2,2,1,1,2,1,1,5,2,3,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,18,NA
1,3,2,2,1,1,2,2,2,5,1,4,2,2,2,2,1,2,0,0,1,2,2,2,2,1,1,3,19,NA
1,2,2,1,8,1,2,4,5,6,0,3,1,2,2,1,1,1,0,1,1,2,2,2,2,2,2,2,19,NA
1,3,2,2,8,1,2,1,2,3,1,4,2,2,2,2,1,2,0,4,1,2,2,2,2,2,2,2,20,NA
1,3,2,1,1,1,2,1,3,1,2,3,2,2,2,2,1,2,0,1,1,2,2,2,1,1,2,1,22,NA
1,2,2,2,1,2,1,2,3,4,1,4,2,2,2,2,1,2,0,4,1,2,2,2,3,1,1,3,23,NA
1,2,2,2,1,1,2,1,4,2,1,4,2,2,2,2,1,2,0,5,1,2,2,2,2,2,2,2,21,NA
1,2,1,1,1,2,1,3,4,5,1,4,2,2,2,2,1,2,0,4,1,2,1,1,1,1,3,2,24,NA
1,3,2,2,1,1,2,4,3,7,1,4,2,2,2,2,1,2,0,0,1,2,1,2,2,2,2,3,21,NA
1,3,2,2,1,2,1,2,1,3,2,3,2,2,2,2,1,2,0,4,2,1,2,2,2,2,2,2,18,NA
1,2,2,2,1,1,2,1,5,4,1,4,2,2,2,2,1,2,0,4,1,2,2,2,1,3,2,2,27,NA
1,3,2,2,1,1,3,1,1,5,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,1,2,2,21,NA
1,2,2,1,1,1,2,3,3,6,1,4,2,2,2,2,1,2,0,4,1,2,2,2,1,2,2,2,18,NA
1,2,2,2,1,1,2,1,5,5,2,4,2,2,2,2,1,2,0,3,2,1,2,1,2,2,2,3,25,NA
1,2,2,1,1,1,2,3,3,7,1,4,2,2,2,2,1,2,0,4,2,2,2,2,1,1,3,3,21,NA
1,2,2,1,1,1,2,1,3,4,1,3,2,2,2,2,1,1,1,4,2,2,1,2,2,2,2,2,21,NA
1,1,2,2,1,1,2,2,3,10,1,3,2,2,2,2,1,1,1,3,1,2,1,2,2,1,2,3,23,NA
1,3,2,2,1,1,2,3,4,4,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,3,23,NA
1,3,2,2,1,2,1,3,4,1,1,4,2,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,26,NA
1,2,1,1,4,2,1,2,5,6,1,4,2,1,1,2,1,2,1,0,2,2,2,2,3,1,2,3,39,NA
1,2,2,2,1,1,2,2,2,7,1,4,2,2,2,2,1,2,0,4,1,1,1,2,3,1,3,3,19,NA
2,2,2,1,1,1,3,2,3,5,1,3,2,2,1,4,2,1,1,0,1,1,1,1,2,1,1,3,24,3
2,1,2,2,1,1,2,2,3,2,1,4,2,2,2,2,1,2,1,1,1,2,2,2,3,2,1,3,31,NA
